Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
66	7598.9434	82.08492	7673.1284	7462.681	7573.3984	68.32823	7700.803	7450.579	1000.0	1000.0	263999	693.2982	81.4136	783.1715	199.42056	693.2982	81.41388	782.5926	197.27597	-693.88135	18.782038	3.0790234	0.036684383	3.201322	2.9173098	18.348595	1.0416644	22.457397	15.241384	5609.155876398087
67	7554.919	115.26066	7637.592	7356.5723	7720.871	66.81687	7834.811	7596.4272	1000.0	1000.0	267999	695.21185	80.55616	783.3057	208.51562	695.2117	80.55725	783.5327	203.99072	-695.7865	18.808239	3.0835567	0.03612095	3.2200735	2.9359736	18.289331	1.0355651	22.244032	13.865825	5700.234882593155
68	7534.124	55.507122	7623.364	7475.3325	7657.806	116.29476	7840.424	7487.5576	1000.0	1000.0	271999	696.7596	80.801384	786.86053	205.19771	696.7592	80.8024	788.2425	202.43417	-697.32434	18.961388	3.0834444	0.036151715	3.2023942	2.934546	18.223164	1.0294683	22.61357	14.846501	5790.5768620967865
69	7547.1553	55.49021	7619.702	7479.2065	7602.2344	116.809395	7821.953	7452.099	1000.0	1000.0	275999	698.7078	80.486626	788.5305	203.87111	698.70795	80.48702	788.38696	203.88515	-699.285	19.235668	3.0882206	0.035953447	3.2113318	2.943078	18.455006	1.0463867	22.475292	14.619976	5881.102017402649
70	7568.578	100.34423	7725.335	7452.613	7470.4126	53.29286	7553.1025	7372.709	1000.0	1000.0	279999	700.9022	79.32673	790.2571	206.75096	700.9022	79.327446	790.5353	205.2617	-701.4593	18.820282	3.09071	0.036227837	3.198528	2.9636974	18.621206	1.0390632	22.712038	14.779185	5971.205042600632
71	7531.3774	34.03929	7555.6704	7472.772	7791.9805	51.052193	7877.2163	7706.651	1000.0	1000.0	283999	702.9009	79.16131	791.3519	219.56686	702.9007	79.162025	791.527	219.51198	-703.4702	18.75341	3.0906348	0.03655983	3.2060287	2.9667804	18.726435	1.0392014	22.87788	15.488247	6062.0967473983765
72	7606.877	63.84556	7680.7656	7504.7144	7670.557	198.24342	8012.6587	7398.135	1000.0	1000.0	287999	704.6782	78.08779	792.61066	227.48944	704.67816	78.088806	793.4788	226.76971	-705.247	18.79132	3.090265	0.035202973	3.2091856	2.9597785	18.732235	1.062162	23.452604	15.532952	6152.746890306473
73	7639.576	92.83882	7711.669	7480.4385	7508.943	80.06262	7679.246	7387.991	1000.0	1000.0	291999	706.773	77.00444	793.74744	243.85126	706.7728	77.00552	795.9842	243.85088	-707.3325	18.749117	3.0908527	0.035895135	3.2067575	2.966446	18.729063	1.0967875	22.764408	15.045715	6243.5643990039825
74	7676.706	108.557945	7801.115	7532.757	7858.2295	64.79494	7974.4414	7735.3125	1000.0	1000.0	295999	708.3312	77.02994	796.3417	241.79338	708.33136	77.02992	794.8339	241.50684	-708.87274	18.92375	3.0944457	0.035674646	3.2138665	2.972027	18.711351	1.0716604	22.624441	15.177444	6334.4558634758
75	7621.8438	133.7633	7752.306	7401.076	7658.832	89.59284	7829.88	7551.401	1000.0	1000.0	299999	709.5971	76.97033	797.77484	239.93372	709.59705	76.97138	796.721	239.95927	-710.1481	18.75207	3.0984826	0.03579711	3.229502	2.9739654	18.757498	1.070966	22.419294	15.636135	6424.693121671677
76	7628.9043	47.36104	7703.55	7574.624	7875.746	74.174286	7949.889	7704.9653	1000.0	1000.0	303999	711.3914	77.34942	797.5363	237.60953	711.3912	77.3499	797.83734	240.11072	-711.94226	18.545265	3.1008608	0.035380494	3.2130392	2.94475	18.84454	1.097435	24.469618	15.195275	6514.431816339493
